Store,Date,Sales,Open,Promo,DayOfWeek,StoreType
3,2013-08-10,3373,1,1,5,b
3,2013-08-11,0,0,0,6,b
3,2013-08-12,3597,1,0,0,b
3,2013-08-13,4588,1,1,1,b
3,2013-08-14,3451,1,0,2,b
3,2013-08-15,5231,1,1,3,b
3,2013-08-16,4839,1,1,4,b
3,2013-08-17,2438,1,0,5,b
3,2013-08-18,3528,1,1,6,b
3,2013-08-19,3752,1,0,0,b
3,2013-08-20,4225,1,1,1,b
3,2013-08-21,3995,1,0,2,b
3,2013-08-22,4590,1,1,3,b
3,2013-08-23,4066,1,1,4,b
3,2013-08-24,2685,1,1,5,b
3,2013-08-25,3199,1,1,6,b
3,2013-08-26,4867,1,1,0,b
3,2013-08-27,4580,1,1,1,b
3,2013-08-28,4354,1,1,2,b
3,2013-08-29,3565,1,0,3,b
3,2013-08-30,3904,1,0,4,b
3,2013-08-31,3304,1,1,5,b
3,2013-09-01,0,0,1,6,b
3,2013-09-02,3111,1,0,0,b
3,2013-09-03,4602,1,1,1,b
3,2013-09-04,4364,1,1,2,b
3,2013-09-05,3956,1,1,3,b
3,2013-09-06,4516,1,1,4,b
3,2013-09-07,2669,1,0,5,b
3,2013-09-08,2333,1,0,6,b
3,2013-09-09,3880,1,1,0,b
3,2013-09-10,4327,1,0,1,b
3,2013-09-11,3848,1,0,2,b
3,2013-09-12,3430,1,0,3,b
3,2013-09-13,4419,1,1,4,b
3,2013-09-14,2791,1,0,5,b
3,2013-09-15,0,0,1,6,b
3,2013-09-16,3337,1,0,0,b
3,2013-09-17,3395,1,0,1,b
3,2013-09-18,3781,1,1,2,b
3,2013-09-19,3346,1,0,3,b
3,2013-09-20,3338,1,0,4,b
3,2013-09-21,2266,1,0,5,b
3,2013-09-22,2686,1,1,6,b
3,2013-09-23,4571,1,1,0,b
3,2013-09-24,3372,1,0,1,b
3,2013-09-25,4716,1,1,2,b
3,2013-09-26,3835,1,1,3,b
3,2013-09-27,4016,1,1,4,b
3,2013-09-28,2705,1,1,5,b
3,2013-09-29,0,0,1,6,b
3,2013-09-30,4081,1,1,0,b
3,2013-10-01,4123,1,1,1,b
3,2013-10-02,3876,1,1,2,b
3,2013-10-03,4476,1,1,3,b
3,2013-10-04,4329,1,1,4,b
3,2013-10-05,3252,1,1,5,b
3,2013-10-06,0,0,0,6,b
3,2013-10-07,3266,1,0,0,b
3,2013-10-08,3678,1,0,1,b
3,2013-10-09,3915,1,1,2,b
3,2013-10-10,4198,1,1,3,b
3,2013-10-11,3518,1,1,4,b
3,2013-10-12,2652,1,0,5,b
3,2013-10-13,0,0,1,6,b
3,2013-10-14,4196,1,1,0,b
3,2013-10-15,3910,1,1,1,b
3,2013-10-16,3855,1,0,2,b
3,2013-10-17,2972,1,0,3,b
3,2013-10-18,3606,1,0,4,b
3,2013-10-19,3051,1,1,5,b
3,2013-10-20,0,0,0,6,b
3,2013-10-21,3522,1,0,0,b
3,2013-10-22,4002,1,0,1,b
3,2013-10-23,4370,1,1,2,b
3,2013-10-24,3463,1,0,3,b
3,2013-10-25,3604,1,0,4,b
3,2013-10-26,2368,1,0,5,b
3,2013-10-27,0,0,0,6,b
3,2013-10-28,3146,1,0,0,b
3,2013-10-29,4431,1,1,1,b
3,2013-10-30,4231,1,1,2,b
3,2013-10-31,4710,1,1,3,b
3,2013-11-01,3309,1,0,4,b
3,2013-11-02,3635,1,1,5,b
3,2013-11-03,0,0,1,6,b
3,2013-11-04,4241,1,1,0,b
3,2013-11-05,3794,1,0,1,b
3,2013-11-06,4409,1,1,2,b
3,2013-11-07,3941,1,0,3,b
3,2013-11-08,3704,1,0,4,b
3,2013-11-09,2744,1,0,5,b
3,2013-11-10,0,0,1,6,b
3,2013-11-11,4504,1,1,0,b
3,2013-11-12,3325,1,0,1,b
3,2013-11-13,4079,1,1,2,b
3,2013-11-14,4315,1,0,3,b
3,2013-11-15,4202,1,1,4,b
3,2013-11-16,3017,1,1,5,b
3,2013-11-17,0,0,0,6,b
3,2013-11-18,4986,1,1,0,b
3,2013-11-19,4707,1,1,1,b
3,2013-11-20,4324,1,0,2,b
3,2013-11-21,4824,1,1,3,b
3,2013-11-22,3844,1,0,4,b
3,2013-11-23,3033,1,1,5,b
3,2013-11-24,3063,1,0,6,b
3,2013-11-25,3696,1,0,0,b
3,2013-11-26,3331,1,0,1,b
3,2013-11-27,5554,1,1,2,b
3,2013-11-28,5077,1,1,3,b
3,2013-11-29,4125,1,0,4,b
3,2013-11-30,3004,1,0,5,b
3,2013-12-01,0,0,0,6,b
3,2013-12-02,4349,1,0,0,b
3,2013-12-03,4350,1,0,1,b
3,2013-12-04,4839,1,1,2,b
3,2013-12-05,4137,1,0,3,b
3,2013-12-06,5159,1,1,4,b
3,2013-12-07,2919,1,1,5,b
3,2013-12-08,0,0,1,6,b
3,2013-12-09,5405,1,1,0,b
3,2013-12-10,5559,1,1,1,b
3,2013-12-11,5042,1,1,2,b
3,2013-12-12,5479,1,1,3,b
3,2013-12-13,4481,1,0,4,b
3,2013-12-14,3704,1,1,5,b
3,2013-12-15,3517,1,1,6,b
3,2013-12-16,5333,1,1,0,b
3,2013-12-17,5798,1,1,1,b
3,2013-12-18,4497,1,0,2,b
3,2013-12-19,5758,1,1,3,b
3,2013-12-20,4508,1,0,4,b
3,2013-12-21,3534,1,0,5,b
3,2013-12-22,0,0,0,6,b
3,2013-12-23,5272,1,1,0,b
3,2013-12-24,4740,1,0,1,b
3,2013-12-25,4926,1,0,2,b
3,2013-12-26,4906,1,0,3,b
3,2013-12-27,5307,1,1,4,b
3,2013-12-28,3575,1,0,5,b
3,2013-12-29,0,0,1,6,b
3,2013-12-30,4587,1,0,0,b
3,2013-12-31,5908,1,1,1,b
3,2014-01-01,5141,1,0,2,b
3,2014-01-02,5952,1,1,3,b
3,2014-01-03,6200,1,1,4,b
3,2014-01-04,4341,1,1,5,b
3,2014-01-05,4311,1,1,6,b
3,2014-01-06,5730,1,1,0,b
3,2014-01-07,5705,1,1,1,b
3,2014-01-08,5029,1,0,2,b
3,2014-01-09,6456,1,1,3,b
3,2014-01-10,5924,1,1,4,b
3,2014-01-11,3312,1,0,5,b
3,2014-01-12,4170,1,1,6,b
3,2014-01-13,5482,1,0,0,b
3,2014-01-14,5343,1,0,1,b
3,2014-01-15,4956,1,0,2,b
3,2014-01-16,5409,1,0,3,b
3,2014-01-17,5437,1,1,4,b
3,2014-01-18,3866,1,0,5,b
3,2014-01-19,3687,1,0,6,b
3,2014-01-20,5362,1,0,0,b
3,2014-01-21,6394,1,1,1,b
3,2014-01-22,5300,1,0,2,b
3,2014-01-23,5972,1,0,3,b
3,2014-01-24,5780,1,0,4,b
3,2014-01-25,4435,1,1,5,b
3,2014-01-26,0,0,1,6,b
3,2014-01-27,6763,1,1,0,b
3,2014-01-28,5667,1,0,1,b
3,2014-01-29,6467,1,1,2,b
3,2014-01-30,7080,1,1,3,b
3,2014-01-31,6366,1,1,4,b
3,2014-02-01,4772,1,1,5,b
3,2014-02-02,4274,1,0,6,b
3,2014-02-03,6708,1,1,0,b
3,2014-02-04,4952,1,0,1,b
3,2014-02-05,5456,1,0,2,b
3,2014-02-06,5884,1,0,3,b
3,2014-02-07,5922,1,0,4,b
3,2014-02-08,4246,1,0,5,b
3,2014-02-09,3969,1,0,6,b
3,2014-02-10,6778,1,1,0,b
3,2014-02-11,6970,1,1,1,b
3,2014-02-12,5872,1,0,2,b
3,2014-02-13,5811,1,0,3,b
3,2014-02-14,5884,1,0,4,b
3,2014-02-15,4846,1,1,5,b
3,2014-02-16,4007,1,0,6,b
3,2014-02-17,6463,1,1,0,b
3,2014-02-18,5690,1,0,1,b
3,2014-02-19,5881,1,0,2,b
3,2014-02-20,6120,1,0,3,b
3,2014-02-21,5978,1,0,4,b
3,2014-02-22,4345,1,0,5,b
3,2014-02-23,0,0,1,6,b
3,2014-02-24,6571,1,1,0,b
3,2014-02-25,6047,1,0,1,b
3,2014-02-26,5881,1,0,2,b
3,2014-02-27,6260,1,0,3,b
3,2014-02-28,5844,1,0,4,b
3,2014-03-01,4450,1,1,5,b
3,2014-03-02,4376,1,0,6,b
3,2014-03-03,5947,1,0,0,b
3,2014-03-04,7711,1,1,1,b
3,2014-03-05,6223,1,0,2,b
3,2014-03-06,6864,1,1,3,b
3,2014-03-07,7896,1,1,4,b
3,2014-03-08,4795,1,1,5,b
3,2014-03-09,0,0,1,6,b
3,2014-03-10,6523,1,0,0,b
3,2014-03-11,6421,1,0,1,b
3,2014-03-12,6095,1,0,2,b
3,2014-03-13,6448,1,0,3,b
3,2014-03-14,7161,1,1,4,b
3,2014-03-15,4656,1,0,5,b
3,2014-03-16,0,0,0,6,b
3,2014-03-17,6361,1,0,0,b
3,2014-03-18,6160,1,0,1,b
3,2014-03-19,6443,1,0,2,b
3,2014-03-20,8140,1,1,3,b
3,2014-03-21,7557,1,1,4,b
3,2014-03-22,5125,1,1,5,b
3,2014-03-23,0,0,0,6,b
3,2014-03-24,6506,1,0,0,b
3,2014-03-25,6231,1,0,1,b
3,2014-03-26,6642,1,0,2,b
3,2014-03-27,6725,1,1,3,b
3,2014-03-28,6169,1,0,4,b
3,2014-03-29,4209,1,0,5,b
3,2014-03-30,4711,1,1,6,b
3,2014-03-31,7466,1,1,0,b
3,2014-04-01,6739,1,0,1,b
3,2014-04-02,7280,1,1,2,b
3,2014-04-03,5822,1,0,3,b
3,2014-04-04,6264,1,0,4,b
3,2014-04-05,5429,1,1,5,b
3,2014-04-06,0,0,0,6,b
3,2014-04-07,7476,1,1,0,b
3,2014-04-08,5830,1,0,1,b
3,2014-04-09,6281,1,0,2,b
3,2014-04-10,6479,1,0,3,b
3,2014-04-11,7788,1,1,4,b
3,2014-04-12,5429,1,1,5,b
3,2014-04-13,0,0,0,6,b
3,2014-04-14,7265,1,0,0,b
3,2014-04-15,6077,1,0,1,b
3,2014-04-16,7384,1,1,2,b
3,2014-04-17,6702,1,0,3,b
3,2014-04-18,5986,1,0,4,b
3,2014-04-19,5092,1,1,5,b
3,2014-04-20,4632,1,0,6,b
3,2014-04-21,5965,1,0,0,b
3,2014-04-22,7624,1,1,1,b
3,2014-04-23,6220,1,0,2,b
3,2014-04-24,7241,1,1,3,b
3,2014-04-25,7072,1,1,4,b
3,2014-04-26,5292,1,1,5,b
3,2014-04-27,4990,1,1,6,b
3,2014-04-28,5941,1,0,0,b
3,2014-04-29,7261,1,1,1,b
3,2014-04-30,7485,1,1,2,b
3,2014-05-01,8047,1,1,3,b
3,2014-05-02,6484,1,1,4,b
3,2014-05-03,4091,1,0,5,b
3,2014-05-04,4967,1,1,6,b
3,2014-05-05,6020,1,0,0,b
3,2014-05-06,6266,1,0,1,b
3,2014-05-07,7384,1,1,2,b
3,2014-05-08,6985,1,1,3,b
3,2014-05-09,7597,1,1,4,b
3,2014-05-10,3578,1,0,5,b
3,2014-05-11,0,0,1,6,b
3,2014-05-12,5890,1,0,0,b
3,2014-05-13,5798,1,0,1,b
3,2014-05-14,5976,1,0,2,b
3,2014-05-15,7277,1,1,3,b
3,2014-05-16,5712,1,0,4,b
3,2014-05-17,4079,1,0,5,b
3,2014-05-18,0,0,1,6,b
3,2014-05-19,5516,1,0,0,b
3,2014-05-20,6015,1,0,1,b
3,2014-05-21,5708,1,0,2,b
3,2014-05-22,6162,1,0,3,b
3,2014-05-23,5542,1,0,4,b
3,2014-05-24,4061,1,0,5,b
3,2014-05-25,0,0,1,6,b
3,2014-05-26,5648,1,0,0,b
3,2014-05-27,5316,1,0,1,b
3,2014-05-28,6823,1,1,2,b
3,2014-05-29,6841,1,1,3,b
3,2014-05-30,6457,1,1,4,b
3,2014-05-31,4395,1,0,5,b
3,2014-06-01,4228,1,0,6,b
3,2014-06-02,7174,1,1,0,b
3,2014-06-03,6000,1,1,1,b
3,2014-06-04,5587,1,0,2,b
3,2014-06-05,5590,1,0,3,b
3,2014-06-06,6769,1,1,4,b
3,2014-06-07,3628,1,0,5,b
3,2014-06-08,0,0,1,6,b
3,2014-06-09,6128,1,0,0,b
3,2014-06-10,6540,1,1,1,b
3,2014-06-11,6156,1,1,2,b
3,2014-06-12,5275,1,0,3,b
3,2014-06-13,5721,1,0,4,b
3,2014-06-14,3312,1,0,5,b
3,2014-06-15,0,0,1,6,b
3,2014-06-16,6622,1,1,0,b
3,2014-06-17,5214,1,0,1,b
3,2014-06-18,6575,1,1,2,b
3,2014-06-19,5160,1,0,3,b
3,2014-06-20,5527,1,0,4,b
3,2014-06-21,3678,1,0,5,b
3,2014-06-22,0,0,1,6,b
3,2014-06-23,4709,1,0,0,b
3,2014-06-24,5060,1,0,1,b
3,2014-06-25,4848,1,0,2,b
3,2014-06-26,5468,1,0,3,b
3,2014-06-27,6137,1,1,4,b
3,2014-06-28,4515,1,1,5,b
3,2014-06-29,0,0,0,6,b
3,2014-06-30,4855,1,0,0,b
3,2014-07-01,5626,1,1,1,b
3,2014-07-02,4927,1,0,2,b
3,2014-07-03,5957,1,1,3,b
3,2014-07-04,6088,1,1,4,b
3,2014-07-05,3737,1,1,5,b
3,2014-07-06,0,0,0,6,b
3,2014-07-07,5447,1,1,0,b
3,2014-07-08,4836,1,1,1,b
3,2014-07-09,5156,1,1,2,b
3,2014-07-10,4179,1,0,3,b
3,2014-07-11,4395,1,0,4,b
3,2014-07-12,3062,1,0,5,b
3,2014-07-13,0,0,0,6,b
3,2014-07-14,5722,1,1,0,b
3,2014-07-15,4369,1,0,1,b
3,2014-07-16,5313,1,1,2,b
3,2014-07-17,4734,1,0,3,b
3,2014-07-18,4724,1,0,4,b
3,2014-07-19,2847,1,0,5,b
3,2014-07-20,3360,1,0,6,b
3,2014-07-21,4647,1,0,0,b
3,2014-07-22,5987,1,1,1,b
3,2014-07-23,5091,1,1,2,b
3,2014-07-24,5788,1,1,3,b
3,2014-07-25,4095,1,0,4,b
3,2014-07-26,3706,1,1,5,b
3,2014-07-27,0,0,1,6,b
3,2014-07-28,4533,1,0,0,b
3,2014-07-29,3944,1,0,1,b
3,2014-07-30,4331,1,0,2,b
3,2014-07-31,4272,1,0,3,b
3,2014-08-01,4692,1,1,4,b
3,2014-08-02,3227,1,1,5,b
3,2014-08-03,0,0,0,6,b
3,2014-08-04,3663,1,0,0,b
3,2014-08-05,4445,1,1,1,b
3,2014-08-06,4253,1,0,2,b
3,2014-08-07,4047,1,0,3,b
3,2014-08-08,3780,1,0,4,b
3,2014-08-09,3503,1,1,5,b
3,2014-08-10,0,0,0,6,b
3,2014-08-11,4850,1,1,0,b
3,2014-08-12,3852,1,0,1,b
3,2014-08-13,4240,1,1,2,b
3,2014-08-14,4876,1,1,3,b
3,2014-08-15,3832,1,0,4,b
3,2014-08-16,4101,1,1,5,b
3,2014-08-17,0,0,1,6,b
3,2014-08-18,3965,1,0,0,b
3,2014-08-19,4746,1,1,1,b
3,2014-08-20,3645,1,0,2,b
3,2014-08-21,4162,1,0,3,b
3,2014-08-22,3533,1,0,4,b
3,2014-08-23,3098,1,1,5,b
3,2014-08-24,0,0,1,6,b
3,2014-08-25,3220,1,0,0,b
3,2014-08-26,4192,1,0,1,b
3,2014-08-27,3768,1,0,2,b
3,2014-08-28,3800,1,0,3,b
3,2014-08-29,4287,1,1,4,b
3,2014-08-30,2871,1,0,5,b
3,2014-08-31,0,0,0,6,b
3,2014-09-01,2843,1,0,0,b
3,2014-09-02,4530,1,1,1,b
3,2014-09-03,4186,1,1,2,b
3,2014-09-04,3340,1,0,3,b
3,2014-09-05,3953,1,1,4,b
3,2014-09-06,3333,1,1,5,b
3,2014-09-07,2546,1,0,6,b
3,2014-09-08,3768,1,0,0,b
3,2014-09-09,4320,1,1,1,b
3,2014-09-10,3395,1,0,2,b
3,2014-09-11,3378,1,0,3,b
3,2014-09-12,3624,1,0,4,b
3,2014-09-13,1628,1,0,5,b
3,2014-09-14,0,0,0,6,b
3,2014-09-15,4226,1,1,0,b
3,2014-09-16,4300,1,1,1,b
3,2014-09-17,4340,1,1,2,b
3,2014-09-18,3870,1,0,3,b
3,2014-09-19,2969,1,0,4,b
3,2014-09-20,2524,1,0,5,b
3,2014-09-21,0,0,1,6,b
3,2014-09-22,2956,1,0,0,b
3,2014-09-23,3837,1,0,1,b
3,2014-09-24,3795,1,0,2,b
3,2014-09-25,3588,1,0,3,b
3,2014-09-26,3399,1,0,4,b
3,2014-09-27,2820,1,0,5,b
3,2014-09-28,2858,1,1,6,b
3,2014-09-29,3568,1,0,0,b
3,2014-09-30,2964,1,0,1,b
3,2014-10-01,4144,1,1,2,b
3,2014-10-02,4074,1,1,3,b
3,2014-10-03,4538,1,1,4,b
3,2014-10-04,3045,1,1,5,b
3,2014-10-05,0,0,1,6,b
3,2014-10-06,3707,1,1,0,b
3,2014-10-07,3730,1,0,1,b
3,2014-10-08,3488,1,0,2,b
3,2014-10-09,3663,1,0,3,b
3,2014-10-10,3516,1,0,4,b
3,2014-10-11,2186,1,0,5,b
3,2014-10-12,2834,1,0,6,b
3,2014-10-13,3262,1,0,0,b
3,2014-10-14,3283,1,0,1,b
3,2014-10-15,3903,1,0,2,b
3,2014-10-16,3325,1,0,3,b
3,2014-10-17,4042,1,1,4,b
3,2014-10-18,2560,1,1,5,b
3,2014-10-19,0,0,1,6,b
3,2014-10-20,3845,1,1,0,b
3,2014-10-21,3368,1,0,1,b
3,2014-10-22,3891,1,0,2,b
3,2014-10-23,3969,1,1,3,b
3,2014-10-24,3942,1,0,4,b
3,2014-10-25,2864,1,0,5,b
3,2014-10-26,0,0,1,6,b
3,2014-10-27,3460,1,0,0,b
3,2014-10-28,4010,1,1,1,b
3,2014-10-29,3273,1,0,2,b
3,2014-10-30,3348,1,0,3,b
3,2014-10-31,3272,1,0,4,b
3,2014-11-01,2929,1,0,5,b
3,2014-11-02,0,0,0,6,b
3,2014-11-03,4177,1,0,0,b
3,2014-11-04,3197,1,0,1,b
3,2014-11-05,3891,1,0,2,b
3,2014-11-06,4456,1,1,3,b
3,2014-11-07,3931,1,0,4,b
3,2014-11-08,2653,1,0,5,b
3,2014-11-09,0,0,0,6,b
3,2014-11-10,3610,1,0,0,b
3,2014-11-11,3324,1,0,1,b
3,2014-11-12,4033,1,0,2,b
3,2014-11-13,4613,1,1,3,b
3,2014-11-14,4026,1,1,4,b
3,2014-11-15,3656,1,1,5,b
3,2014-11-16,0,0,0,6,b
3,2014-11-17,3433,1,0,0,b
3,2014-11-18,4421,1,0,1,b
3,2014-11-19,3223,1,0,2,b
3,2014-11-20,4602,1,1,3,b
3,2014-11-21,4771,1,1,4,b
3,2014-11-22,3150,1,0,5,b
3,2014-11-23,0,0,1,6,b
3,2014-11-24,4425,1,0,0,b
3,2014-11-25,4803,1,1,1,b
3,2014-11-26,3430,1,0,2,b
3,2014-11-27,4528,1,0,3,b
3,2014-11-28,4004,1,0,4,b
3,2014-11-29,2793,1,0,5,b
3,2014-11-30,3182,1,0,6,b
3,2014-12-01,4443,1,1,0,b
3,2014-12-02,3997,1,0,1,b
3,2014-12-03,3958,1,0,2,b
3,2014-12-04,5123,1,1,3,b
3,2014-12-05,4669,1,0,4,b
3,2014-12-06,2649,1,0,5,b
3,2014-12-07,0,0,0,6,b
3,2014-12-08,4265,1,0,0,b
3,2014-12-09,4720,1,0,1,b
3,2014-12-10,5198,1,1,2,b
3,2014-12-11,4216,1,0,3,b
3,2014-12-12,5951,1,1,4,b
3,2014-12-13,3306,1,0,5,b
3,2014-12-14,0,0,0,6,b
3,2014-12-15,4840,1,0,0,b
3,2014-12-16,4248,1,0,1,b
3,2014-12-17,5121,1,1,2,b
3,2014-12-18,5362,1,1,3,b
3,2014-12-19,4539,1,0,4,b
3,2014-12-20,3748,1,1,5,b
3,2014-12-21,0,0,1,6,b
3,2014-12-22,5075,1,1,0,b
3,2014-12-23,5537,1,1,1,b
3,2014-12-24,5584,1,1,2,b
3,2014-12-25,4720,1,0,3,b
3,2014-12-26,5007,1,0,4,b
3,2014-12-27,3305,1,0,5,b
3,2014-12-28,0,0,0,6,b
3,2014-12-29,4722,1,0,0,b
3,2014-12-30,6202,1,1,1,b
3,2014-12-31,4288,1,0,2,b
3,2015-01-01,5978,1,1,3,b
3,2015-01-02,4871,1,0,4,b
3,2015-01-03,3132,1,0,5,b
3,2015-01-04,0,0,0,6,b
3,2015-01-05,5219,1,1,0,b
3,2015-01-06,5875,1,1,1,b
3,2015-01-07,6260,1,1,2,b
3,2015-01-08,4457,1,0,3,b
3,2015-01-09,5158,1,0,4,b
3,2015-01-10,3592,1,0,5,b
3,2015-01-11,0,0,0,6,b
3,2015-01-12,4810,1,0,0,b
3,2015-01-13,5222,1,0,1,b
3,2015-01-14,5988,1,1,2,b
3,2015-01-15,5622,1,0,3,b
3,2015-01-16,6734,1,1,4,b
3,2015-01-17,3603,1,0,5,b
3,2015-01-18,0,0,1,6,b
3,2015-01-19,5030,1,0,0,b
3,2015-01-20,5043,1,0,1,b
3,2015-01-21,5474,1,0,2,b
3,2015-01-22,6205,1,1,3,b
3,2015-01-23,5506,1,0,4,b
3,2015-01-24,4031,1,0,5,b
3,2015-01-25,0,0,0,6,b
3,2015-01-26,5195,1,0,0,b
3,2015-01-27,6761,1,1,1,b
3,2015-01-28,5819,1,0,2,b
3,2015-01-29,5913,1,0,3,b
3,2015-01-30,5636,1,0,4,b
3,2015-01-31,5278,1,1,5,b
3,2015-02-01,0,0,1,6,b
3,2015-02-02,6908,1,1,0,b
3,2015-02-03,5971,1,0,1,b
3,2015-02-04,5205,1,0,2,b
3,2015-02-05,7064,1,1,3,b
3,2015-02-06,6797,1,1,4,b
3,2015-02-07,4038,1,0,5,b
3,2015-02-08,0,0,0,6,b
3,2015-02-09,5893,1,0,0,b
3,2015-02-10,7029,1,1,1,b
3,2015-02-11,5766,1,0,2,b
3,2015-02-12,5523,1,0,3,b
3,2015-02-13,5695,1,0,4,b
3,2015-02-14,5165,1,1,5,b
3,2015-02-15,0,0,1,6,b
3,2015-02-16,5737,1,0,0,b
3,2015-02-17,5622,1,0,1,b
3,2015-02-18,6258,1,0,2,b
3,2015-02-19,5557,1,0,3,b
3,2015-02-20,6851,1,1,4,b
3,2015-02-21,4224,1,0,5,b
3,2015-02-22,0,0,0,6,b
3,2015-02-23,6889,1,1,0,b
3,2015-02-24,5926,1,0,1,b
3,2015-02-25,6653,1,1,2,b
3,2015-02-26,5928,1,0,3,b
3,2015-02-27,5966,1,0,4,b
3,2015-02-28,4105,1,0,5,b
3,2015-03-01,0,0,1,6,b
3,2015-03-02,5896,1,0,0,b
3,2015-03-03,6140,1,0,1,b
3,2015-03-04,6187,1,0,2,b
3,2015-03-05,5645,1,0,3,b
3,2015-03-06,7946,1,1,4,b
3,2015-03-07,5060,1,1,5,b
3,2015-03-08,0,0,1,6,b
3,2015-03-09,5902,1,0,0,b
3,2015-03-10,7533,1,1,1,b
3,2015-03-11,6051,1,0,2,b
3,2015-03-12,6838,1,0,3,b
3,2015-03-13,6258,1,0,4,b
3,2015-03-14,4829,1,0,5,b
3,2015-03-15,0,0,0,6,b
3,2015-03-16,6366,1,0,0,b
3,2015-03-17,7250,1,1,1,b
3,2015-03-18,7044,1,1,2,b
3,2015-03-19,6309,1,0,3,b
3,2015-03-20,6271,1,0,4,b
3,2015-03-21,4980,1,0,5,b
3,2015-03-22,0,0,1,6,b
3,2015-03-23,6369,1,0,0,b
3,2015-03-24,6720,1,0,1,b
3,2015-03-25,7580,1,1,2,b
3,2015-03-26,6201,1,0,3,b
3,2015-03-27,6203,1,0,4,b
3,2015-03-28,5511,1,1,5,b
3,2015-03-29,0,0,0,6,b
3,2015-03-30,5815,1,0,0,b
3,2015-03-31,6802,1,1,1,b
3,2015-04-01,6036,1,0,2,b
3,2015-04-02,6379,1,0,3,b
3,2015-04-03,7023,1,1,4,b
3,2015-04-04,5533,1,1,5,b
3,2015-04-05,0,0,1,6,b
3,2015-04-06,7074,1,1,0,b
3,2015-04-07,7306,1,1,1,b
3,2015-04-08,7730,1,1,2,b
3,2015-04-09,6005,1,0,3,b
3,2015-04-10,6306,1,0,4,b
3,2015-04-11,4722,1,0,5,b
3,2015-04-12,0,0,0,6,b
3,2015-04-13,6353,1,0,0,b
3,2015-04-14,6433,1,0,1,b
3,2015-04-15,7679,1,1,2,b
3,2015-04-16,6200,1,0,3,b
3,2015-04-17,6025,1,0,4,b
3,2015-04-18,5090,1,1,5,b
3,2015-04-19,4730,1,0,6,b
3,2015-04-20,5875,1,0,0,b
3,2015-04-21,5970,1,0,1,b
3,2015-04-22,5946,1,0,2,b
3,2015-04-23,6372,1,0,3,b
3,2015-04-24,5925,1,0,4,b
3,2015-04-25,4279,1,0,5,b
3,2015-04-26,0,0,1,6,b
3,2015-04-27,7542,1,1,0,b
3,2015-04-28,5981,1,0,1,b
3,2015-04-29,5925,1,0,2,b
3,2015-04-30,6441,1,0,3,b
3,2015-05-01,6305,1,0,4,b
3,2015-05-02,4069,1,0,5,b
3,2015-05-03,5042,1,1,6,b
3,2015-05-04,6947,1,1,0,b
3,2015-05-05,5715,1,0,1,b
3,2015-05-06,6481,1,0,2,b
3,2015-05-07,6040,1,0,3,b
3,2015-05-08,7205,1,1,4,b
3,2015-05-09,4197,1,0,5,b
3,2015-05-10,0,0,0,6,b
3,2015-05-11,5224,1,0,0,b
3,2015-05-12,5816,1,0,1,b
3,2015-05-13,5755,1,0,2,b
3,2015-05-14,7030,1,1,3,b
3,2015-05-15,7656,1,1,4,b
3,2015-05-16,5315,1,1,5,b
3,2015-05-17,4242,1,0,6,b
3,2015-05-18,6378,1,0,0,b
3,2015-05-19,5546,1,0,1,b
3,2015-05-20,5598,1,0,2,b
3,2015-05-21,6218,1,1,3,b
3,2015-05-22,7081,1,1,4,b
3,2015-05-23,4008,1,0,5,b
3,2015-05-24,0,0,1,6,b
3,2015-05-25,7094,1,1,0,b
3,2015-05-26,6098,1,0,1,b
3,2015-05-27,6467,1,1,2,b
3,2015-05-28,5529,1,0,3,b
3,2015-05-29,6348,1,1,4,b
3,2015-05-30,4100,1,0,5,b
3,2015-05-31,0,0,0,6,b
3,2015-06-01,6843,1,1,0,b
3,2015-06-02,6132,1,1,1,b
3,2015-06-03,5771,1,0,2,b
3,2015-06-04,6510,1,1,3,b
3,2015-06-05,6997,1,1,4,b
3,2015-06-06,3769,1,0,5,b
3,2015-06-07,4287,1,1,6,b
3,2015-06-08,6425,1,1,0,b
3,2015-06-09,5034,1,0,1,b
3,2015-06-10,5238,1,0,2,b
3,2015-06-11,5670,1,0,3,b
3,2015-06-12,5323,1,0,4,b
3,2015-06-13,3854,1,0,5,b
3,2015-06-14,0,0,1,6,b
3,2015-06-15,5608,1,0,0,b
3,2015-06-16,6319,1,1,1,b
3,2015-06-17,6184,1,1,2,b
3,2015-06-18,4978,1,0,3,b
3,2015-06-19,5141,1,0,4,b
3,2015-06-20,4202,1,1,5,b
3,2015-06-21,3922,1,0,6,b
3,2015-06-22,6115,1,1,0,b
3,2015-06-23,7111,1,1,1,b
3,2015-06-24,4971,1,0,2,b
3,2015-06-25,4959,1,0,3,b
3,2015-06-26,5018,1,0,4,b
3,2015-06-27,3925,1,1,5,b
3,2015-06-28,0,0,1,6,b
3,2015-06-29,5013,1,0,0,b
3,2015-06-30,4398,1,0,1,b
3,2015-07-01,4811,1,0,2,b
3,2015-07-02,4936,1,0,3,b
3,2015-07-03,4758,1,0,4,b
3,2015-07-04,2946,1,0,5,b
3,2015-07-05,3485,1,0,6,b
3,2015-07-06,4979,1,0,0,b
3,2015-07-07,5956,1,1,1,b
3,2015-07-08,4821,1,0,2,b
3,2015-07-09,5153,1,0,3,b
3,2015-07-10,4442,1,0,4,b
3,2015-07-11,3239,1,0,5,b
3,2015-07-12,0,0,0,6,b
